STATEFIPS,STATE,ZIPCODE,TotalReturns,AdjustGrossIncome,SalariesWages,NetIncome
28,MS,38730,787,34075,24878,1107
28,MS,38732,7348,365489,223148,10006
28,MS,38736,239,6795,5272,94
28,MS,38737,1147,30405,23277,313
28,MS,38740,195,6619,4491,141
28,MS,38744,372,13841,8707,490
28,MS,38746,272,6988,6248,76
28,MS,38748,1435,51612,32488,1950
28,MS,38751,5337,169256,121107,5593
28,MS,38753,648,26498,17027,742
28,MS,38754,729,20021,15362,642
28,MS,38756,2993,108408,75118,7535
28,MS,38759,640,28287,19544,652
28,MS,38761,962,23261,17294,554
28,MS,38762,952,22639,17429,390
28,MS,38769,937,27232,20773,450
28,MS,38771,1301,37072,27544,1578
28,MS,38773,1305,35620,26591,984
28,MS,38774,1001,26600,19214,632
28,MS,38778,644,18308,12766,429
28,MS,38801,11981,559013,402583,19917
28,MS,38804,7162,371643,263653,16336
28,MS,38821,4989,228217,153078,10359
28,MS,38824,3268,115554,90518,4589
28,MS,38826,2165,136742,94067,6645
28,MS,38827,1176,46002,35475,1598
28,MS,38828,1650,63743,52387,2009
28,MS,38829,6836,254251,187244,10127
28,MS,38833,907,28471,23183,1032
28,MS,38834,10349,426232,309354,21705
28,MS,38838,562,19827,16254,679
28,MS,38841,1422,48204,41106,1334
28,MS,38843,4276,179523,131792,5645
28,MS,38846,829,30177,23912,934
28,MS,38847,1273,45738,38069,1123
28,MS,38848,338,13409,10749,258
28,MS,38849,2207,91263,77645,2667
28,MS,38850,1421,46301,35213,1057
28,MS,38851,3478,130623,90323,4698
28,MS,38852,3459,141159,102782,4914
28,MS,38855,1794,68695,56629,1756
28,MS,38856,659,26764,21453,649
28,MS,38857,1407,57577,47915,2286
28,MS,38858,2737,90492,73228,3611
28,MS,38859,277,8398,6894,505
28,MS,38860,2576,73414,59121,2715
28,MS,38862,1184,43018,33159,1232
28,MS,38863,8620,327998,261936,12271
28,MS,38864,542,18462,15308,737
28,MS,38865,1964,67596,52877,2050
28,MS,38866,5282,261901,206140,11067
28,MS,38868,2345,73955,59675,2040
28,MS,38870,1097,42982,35687,827
28,MS,38871,756,30097,23536,951
28,MS,38873,1050,38202,30186,1359
28,MS,38876,498,17541,13741,601
28,MS,38878,1080,34638,26743,762
28,MS,38901,7513,290311,215554,10385
28,MS,38913,157,5069,3684,182
28,MS,38914,198,6186,4776,71
28,MS,38915,1686,55613,42768,3251
28,MS,38916,1841,63284,48395,2510
28,MS,38917,1282,59308,42553,1585
28,MS,38920,272,7718,5865,311
28,MS,38921,1935,56517,40491,3209
28,MS,38922,1347,43080,33607,899
28,MS,38923,471,16716,13282,729
28,MS,38924,305,9057,6930,219
28,MS,38925,925,30636,23617,752
28,MS,38927,468,16181,12829,392
28,MS,38928,213,12451,3383,295
28,MS,38929,532,16192,13026,181
28,MS,38930,9879,363368,261105,12672
28,MS,38940,819,30566,24903,493
28,MS,38941,2040,58266,39745,974
28,MS,38943,270,13063,9243,302
28,MS,38944,185,5532,3817,201
28,MS,38948,856,27876,20400,640
28,MS,38949,112,3562,2886,188
28,MS,38950,128,3415,2336,0.0001
28,MS,38951,392,12056,10207,233
28,MS,38952,254,10353,5555,244
28,MS,38953,275,9805,8336,207
28,MS,38954,557,15155,12172,192
28,MS,38961,384,11686,9368,272
28,MS,38963,622,17169,12434,427
28,MS,38965,3763,136993,102957,5461
28,MS,38967,3082,107326,80162,3319
28,MS,39038,2808,88141,55679,3830
28,MS,39039,961,40543,31738,1034
28,MS,39040,1385,55175,44377,1239
28,MS,39041,1683,59025,43981,1434
28,MS,39042,14573,803798,610284,24306
28,MS,39044,1414,55163,43703,1455
28,MS,39045,634,15201,12705,521
28,MS,39046,11993,441830,348340,17945
28,MS,39047,16402,1112083,847050,42115
28,MS,39051,6347,232398,182465,12223
28,MS,39054,242,6639,4867,85
28,MS,39056,11697,624812,452964,21977
28,MS,39057,891,27637,23257,486
28,MS,39059,5223,184419,143825,4821
28,MS,39063,1481,36597,28370,1537
28,MS,39066,2004,64632,51635,1730
28,MS,39067,511,17153,13603,609
28,MS,39069,2276,61345,53795,-1901
28,MS,39071,2312,136509,85858,4396
28,MS,39073,8273,370320,292087,12924
28,MS,39074,6302,204963,160090,7953
28,MS,39078,336,12927,7977,101
28,MS,39079,946,19974,16612,434
28,MS,39082,552,20645,17104,466
28,MS,39083,4421,137804,106500,3997
28,MS,39086,851,19418,18004,-859
28,MS,39088,97,4034,2111,0.0001
28,MS,39090,5157,200890,145088,10511
28,MS,39092,1254,44243,36372,1787
28,MS,39094,1432,52163,42894,1346
28,MS,39095,2836,80531,60798,4304
28,MS,39096,826,25221,19045,-550
28,MS,39097,315,8321,5766,230
28,MS,39108,698,24037,18952,498
28,MS,39110,17341,1698522,1155633,74056
28,MS,39111,4046,152352,114082,9111
28,MS,39114,3768,145598,109281,8409
28,MS,39116,971,43865,34416,1071
28,MS,39117,4132,146664,121426,3563
28,MS,39119,2242,78699,59529,3246
28,MS,39120,12101,474426,323111,23736
28,MS,39140,883,34649,27274,541
28,MS,39144,517,11842,10914,-386
28,MS,39145,2111,91063,69946,2445
28,MS,39146,1190,31886,26655,943
28,MS,39149,668,22040,16768,279
28,MS,39150,2631,78324,62040,-1551
28,MS,39152,461,15944,12394,502
28,MS,39153,1405,58783,40443,1738
28,MS,39154,3848,197549,142054,6228
28,MS,39156,239,12273,8783,166
28,MS,39157,11287,878878,547261,33116
28,MS,39159,1205,40424,27902,1279
28,MS,39160,1119,34403,28716,1065
28,MS,39162,103,3551,2197,0.0001
28,MS,39166,216,5995,4142,216
28,MS,39168,2628,94806,77640,1900
28,MS,39169,1202,26695,21685,932
28,MS,39170,4560,236694,179662,7227
28,MS,39175,2136,73495,58083,1212
28,MS,39176,825,29579,22419,908
28,MS,39179,459,15268,11889,429
28,MS,39180,14505,611862,458041,11714
28,MS,39183,6944,304897,238666,6383
28,MS,39189,1394,45546,39031,1336
28,MS,39191,3067,130492,105014,3941
28,MS,39192,641,21286,16686,553
28,MS,39194,6869,227739,164583,11335
28,MS,39201,469,19726,11585,808
28,MS,39202,3925,159343,112539,8761
28,MS,39203,3186,55254,44715,2871
28,MS,39204,10225,203226,164689,10271
28,MS,39206,13074,388905,296934,12455
28,MS,39208,13002,510007,402671,13831
28,MS,39209,16649,355586,289940,14996
28,MS,39211,12591,984763,547503,39567
28,MS,39212,18441,479415,396559,15097
28,MS,39213,12607,276588,211854,10542
28,MS,39216,1899,166331,74502,7869
28,MS,39218,3156,122665,98092,3961
28,MS,39232,3597,248593,172234,12906
28,MS,39272,6549,269860,229347,4021
28,MS,39301,10457,373308,287880,12673
28,MS,39305,8431,570521,363236,21062
28,MS,39307,6499,180571,143212,5108
28,MS,39320,796,42324,30586,1057
28,MS,39322,755,28646,22960,1232
28,MS,39323,540,21434,17386,452
28,MS,39325,2456,129435,101788,2610
28,MS,39326,314,11730,9082,131
28,MS,39327,1505,66699,50311,2257
28,MS,39328,1852,57080,43015,480
28,MS,39330,1168,57044,48902,914
28,MS,39332,716,29010,23822,752
28,MS,39335,1383,55534,42987,526
28,MS,39336,544,16508,13110,333
28,MS,39337,713,29699,23744,870
28,MS,39338,1268,41948,34333,725
28,MS,39339,6306,221123,168917,6182
28,MS,39341,2976,84294,62231,5351
28,MS,39342,841,41743,30739,492
28,MS,39345,2661,90686,67386,2270
28,MS,39346,874,30736,24342,425
28,MS,39347,575,22685,17096,173
28,MS,39348,241,5603,4960,244
28,MS,39350,10184,371140,290048,13326
28,MS,39352,335,9387,7706,107
28,MS,39354,694,21794,17023,447
28,MS,39355,2763,111454,86309,4971
28,MS,39356,298,11584,9087,218
28,MS,39358,588,17747,14331,365
28,MS,39360,1543,50599,42517,1605
28,MS,39361,554,14242,11644,358
28,MS,39362,1044,36915,31532,1235
28,MS,39363,718,23859,19935,527
28,MS,39364,1236,45818,35709,851
28,MS,39365,2842,112361,90406,3304
28,MS,39366,546,15717,13455,275
28,MS,39367,6063,268062,193099,12534
28,MS,39401,17935,541384,414267,21336
28,MS,39402,17065,1085803,759848,45942
28,MS,39421,1442,42997,35059,1005
28,MS,39422,2207,93931,69220,3815
28,MS,39423,997,32144,26694,527
28,MS,39425,647,24215,19295,598
28,MS,39426,5992,297354,224953,11793
28,MS,39427,477,16986,12664,488
28,MS,39428,3918,140284,102340,5789
28,MS,39429,6732,289485,207237,11497
28,MS,39437,4834,225690,169634,9211
28,MS,39439,1792,63960,50322,1564
28,MS,39440,8243,297437,219176,9200
28,MS,39443,9025,414206,321473,19335
28,MS,39451,1540,72585,60943,1180
28,MS,39452,10130,455295,372337,12558
28,MS,39455,3269,127734,100157,5118
28,MS,39456,628,22216,18755,464
28,MS,39459,1358,57531,44051,2620
28,MS,39461,209,11362,9632,138
28,MS,39462,465,15761,12612,283
28,MS,39464,858,37019,29516,1223
28,MS,39465,9114,419262,332410,18415
28,MS,39466,10694,430295,326224,18245
28,MS,39470,4391,183766,141868,6044
28,MS,39474,2667,82368,65036,2832
28,MS,39475,4972,244365,188043,8151
28,MS,39476,2834,115065,93827,3463
28,MS,39478,803,32316,26751,439
28,MS,39479,2266,100437,77025,4319
28,MS,39480,1088,45590,34964,1714
28,MS,39481,663,30116,24442,630
28,MS,39482,3800,177977,135686,8727
28,MS,39483,2294,93633,76977,2780
28,MS,39501,9138,233560,183959,8549
28,MS,39503,20239,865551,665538,27838
28,MS,39507,8074,348298,231377,13091
28,MS,39520,5198,196770,144535,8568
28,MS,39525,3851,243019,155957,6530
28,MS,39530,4077,121562,87898,6714
28,MS,39531,8026,330260,236108,13893
28,MS,39532,15027,701416,521315,25893
28,MS,39540,3901,146475,109183,5227
28,MS,39553,7390,327571,246262,7698
28,MS,39556,2762,113840,92117,4038
28,MS,39560,7650,374645,267573,11408
28,MS,39561,712,29331,22623,875
28,MS,39562,6771,310580,250945,6321
28,MS,39563,5936,212414,153704,6328
28,MS,39564,16429,910085,665222,36036
28,MS,39565,7832,391806,310255,9456
28,MS,39567,4259,217784,148657,6466
28,MS,39571,5528,284208,197703,14848
28,MS,39572,466,16924,12991,391
28,MS,39573,3168,139146,108239,4296
28,MS,39574,5369,218510,173024,6903
28,MS,39576,2386,89596,68073,3796
28,MS,39577,4057,153432,117484,3729
28,MS,39581,4681,178907,139788,6125
28,MS,39601,9052,391156,293853,16402
28,MS,39629,2341,108542,86960,3319
28,MS,39630,425,11978,9488,151
28,MS,39631,1426,49750,36803,1122
28,MS,39633,421,13462,11154,133
28,MS,39638,1424,45851,35333,1026
28,MS,39641,1579,65798,53175,2597
28,MS,39643,476,19061,15224,175
28,MS,39645,2066,82227,59458,2476
28,MS,39647,435,18697,14490,353
28,MS,39648,8381,267053,199822,14515
28,MS,39652,3202,103274,78489,3079
28,MS,39653,1167,54005,41908,1069
28,MS,39654,2347,99121,76885,3747
28,MS,39656,335,12762,10173,281
28,MS,39657,962,36108,27945,765
28,MS,39661,1118,38015,31780,554
28,MS,39662,516,23718,19603,384
28,MS,39663,1046,39621,32748,648
28,MS,39664,795,36695,28707,746
28,MS,39665,392,16482,13360,155
28,MS,39666,4026,182950,136517,7257
28,MS,39667,4801,164968,128197,5839
28,MS,39668,260,8307,7193,116
28,MS,39669,2229,80313,59421,375
28,MS,39701,5098,176311,125241,7839
28,MS,39702,9229,349204,274159,9546
28,MS,39705,6276,360285,239656,15134
28,MS,39730,4801,171178,128067,6111
28,MS,39735,1602,59077,43093,2552
28,MS,39737,110,3875,2855,0.0001
28,MS,39739,1147,33179,24059,807
28,MS,39740,2081,102126,84153,1778
28,MS,39741,625,21100,17484,345
28,MS,39743,881,23908,19404,297
28,MS,39744,2191,81387,58743,4215
28,MS,39745,314,12936,10086,378
28,MS,39746,1358,56924,44517,1017
28,MS,39747,756,25035,18868,553
28,MS,39750,1147,37871,28641,1912
28,MS,39751,522,19555,15149,492
28,MS,39752,927,35481,29292,1641
28,MS,39755,413,12045,9596,324
28,MS,39756,859,22528,19189,773
28,MS,39759,14979,661938,472340,28047
28,MS,39766,1099,44589,35540,1496
28,MS,39767,312,10529,8650,408
28,MS,39769,843,31101,22659,1063
28,MS,39772,684,19496,15668,874
28,MS,39773,6715,249277,181871,9585
28,MS,39776,715,23231,18193,535
28,MS,99999,37989,1819943,1102420,73448
29,MO,0,2683530,140369433,100289114,4229115
29,MO,63005,8343,1704106,1062627,57404
29,MO,63010,17535,833278,663042,19711
29,MO,63011,17880,1416057,1003569,45745
29,MO,63012,4781,255159,204461,5953
29,MO,63013,781,36631,28439,603
29,MO,63014,369,13838,10201,322
29,MO,63015,986,43984,33771,1913
29,MO,63016,3634,168863,131486,3305
29,MO,63017,20308,2434681,1441158,93334
29,MO,63019,2035,85777,66385,1045
29,MO,63020,8762,361542,277289,6692
29,MO,63021,27857,2118636,1599459,65945
29,MO,63023,2236,100207,77088,1812
29,MO,63025,6851,594102,441648,19299
29,MO,63026,21386,1304735,1028140,34312
29,MO,63028,11812,582998,450681,13349
29,MO,63030,123,4813,4033,83
29,MO,63031,23595,1060760,849799,17179
29,MO,63033,21320,866339,649957,13174
29,MO,63034,9368,576415,420275,7859
29,MO,63036,462,18205,12918,207
29,MO,63037,1350,55091,41980,819
29,MO,63038,3192,430711,269591,17896
29,MO,63039,443,18108,13542,567
29,MO,63040,3874,346685,278967,11877
29,MO,63041,218,9306,7171,135
29,MO,63042,10344,385573,311173,5842
29,MO,63043,11463,595422,477906,13725
29,MO,63044,5430,269010,186368,6232
29,MO,63048,1548,81114,64875,1033
29,MO,63049,8185,424149,332643,13701
29,MO,63050,7049,351721,263371,7423
29,MO,63051,6368,286905,230180,6575
29,MO,63052,12332,650094,529346,14067
29,MO,63055,1155,76830,52248,2022
29,MO,63056,914,40525,30116,480
29,MO,63060,990,40944,30217,852
29,MO,63061,100,4204,2931,0.0001
29,MO,63068,2204,106808,79107,2665
29,MO,63069,6878,391275,273904,9608
29,MO,63070,3075,131822,104055,2895
29,MO,63071,410,13331,10692,291
29,MO,63072,1484,62497,48440,1985
29,MO,63074,7771,247234,202160,5630
29,MO,63077,5112,194216,151663,3199
29,MO,63080,5865,228183,172146,5640
29,MO,63084,8008,352489,267571,7917
29,MO,63087,426,18191,13479,4
29,MO,63088,4168,221957,179431,6452
29,MO,63089,2714,125739,95039,2509
29,MO,63090,10846,600368,415738,14505
29,MO,63091,624,23574,18291,588
29,MO,63101,1678,125313,80673,2290
29,MO,63102,924,57444,32458,699
29,MO,63103,3450,157643,135086,5546
29,MO,63104,9105,472923,389606,17439
29,MO,63105,7381,1971210,879839,63654
29,MO,63106,4006,78853,64198,6061
29,MO,63107,4253,91060,72142,4611
29,MO,63108,8209,674289,445902,26472
29,MO,63109,14847,765390,608547,22133
29,MO,63110,8256,352215,293660,9776
29,MO,63111,8421,229679,192286,7335
29,MO,63112,8492,346927,260471,14068
29,MO,63113,5115,117291,92500,5329
29,MO,63114,17834,590854,475829,14434
29,MO,63115,8831,203221,152617,8117
29,MO,63116,21183,761584,638428,26931
29,MO,63117,5188,515444,288777,22759
29,MO,63118,11177,330570,283962,17953
29,MO,63119,16559,1311601,896365,49043
29,MO,63120,3889,78589,61735,4655
29,MO,63121,12152,380227,284463,10950
29,MO,63122,19966,1990068,1267885,83928
29,MO,63123,26778,1248442,921648,36850
29,MO,63124,5038,1788579,709432,60711
29,MO,63125,16413,646431,478977,19145
29,MO,63126,8228,484282,338317,15914
29,MO,63127,2653,357544,176520,18068
29,MO,63128,15556,1130788,704970,35077
29,MO,63129,27644,1727034,1259024,52646
29,MO,63130,14188,1016990,707514,47370
29,MO,63131,8512,2258307,1088132,88224
29,MO,63132,7185,492503,340445,22327
29,MO,63133,3357,72070,57847,3059
29,MO,63134,6192,169819,138063,3308
29,MO,63135,9902,330896,261646,7741
29,MO,63136,21913,584413,457018,15669
29,MO,63137,9436,283521,226708,6369
29,MO,63138,9066,310872,240844,7350
29,MO,63139,12572,546214,461047,17056
29,MO,63140,119,2300,1788,0.0001
29,MO,63141,10344,1622171,925089,70819
29,MO,63143,5104,194277,164729,6991
29,MO,63144,5025,364299,268260,15522
29,MO,63146,15586,975304,703927,31814
29,MO,63147,4744,127939,98691,3239
29,MO,63301,22926,1216751,875177,26781
29,MO,63303,23391,1517679,1165209,36929
29,MO,63304,19908,1502208,1141529,35479
29,MO,63332,651,46698,31799,1509
29,MO,63333,317,11921,8108,189
29,MO,63334,2802,110485,82082,5198
29,MO,63336,490,19627,12753,499
29,MO,63339,400,13578,10183,494
29,MO,63341,1776,151555,109467,4165
29,MO,63343,1813,72952,53233,1227
29,MO,63344,645,34661,22633,557
29,MO,63345,180,6605,4690,87
29,MO,63347,1301,51191,41726,849
29,MO,63348,3184,209151,155187,3541
29,MO,63349,862,35528,28377,772
29,MO,63350,242,8739,6292,344
29,MO,63351,809,33724,26083,374
29,MO,63352,497,20843,12457,251
29,MO,63353,2142,77081,53668,2167
29,MO,63357,2600,139989,105488,2133
29,MO,63359,600,24005,15928,952
29,MO,63361,1903,78081,54178,3523
29,MO,63362,2816,126708,104033,2849
29,MO,63363,693,23564,17245,767
29,MO,63366,22889,1354630,1050405,24121
29,MO,63367,9798,759586,558464,21117
29,MO,63368,19302,1379556,1142838,31794
29,MO,63369,1035,52439,41140,883
29,MO,63373,327,15469,11520,410
29,MO,63376,36514,2034080,1659878,40690
29,MO,63377,984,45725,34139,970
29,MO,63379,10483,498532,396933,11846
29,MO,63381,208,8229,5872,177
29,MO,63382,1569,58654,37661,1825
29,MO,63383,6850,297202,222301,6727
29,MO,63384,752,26914,18767,699
29,MO,63385,15881,996695,806356,21199
29,MO,63386,268,12823,8629,111
29,MO,63388,355,13752,9725,68
29,MO,63389,2852,126256,99924,2107
29,MO,63390,4483,207028,154278,4633
29,MO,63401,9667,411607,304861,11492
29,MO,63430,260,9094,6704,199
29,MO,63431,136,5218,3708,206
29,MO,63432,213,6216,3622,308
29,MO,63434,257,8007,5866,76
29,MO,63435,1483,66630,47288,1433
29,MO,63436,537,23276,13623,443
29,MO,63437,659,24305,14995,891
29,MO,63438,191,7132,5903,72
29,MO,63440,569,23666,17185,640
29,MO,63441,507,19498,15368,-12
29,MO,63443,170,5941,4144,54
29,MO,63445,1699,68210,46764,1974
29,MO,63446,237,7284,4747,187
29,MO,63447,468,14586,11132,197
29,MO,63448,723,27326,20616,294
29,MO,63451,132,6493,3063,136
29,MO,63452,484,19403,13481,249
29,MO,63453,170,5490,3725,148
29,MO,63454,410,19211,14891,568
29,MO,63456,1879,80954,52724,2195
29,MO,63457,121,6204,3371,51
29,MO,63458,127,3092,2175,0.0001
29,MO,63459,1823,80204,63201,1712
29,MO,63460,138,5060,2406,39
29,MO,63461,2595,112333,84916,3113
29,MO,63462,684,32568,18607,752
29,MO,63463,277,11146,8151,254
29,MO,63465,212,7555,5420,65
29,MO,63468,1183,46006,29831,1771
29,MO,63469,531,21036,13864,609
29,MO,63471,283,12858,7709,207
29,MO,63472,208,5513,4602,46
29,MO,63473,138,4672,3447,41
29,MO,63474,210,7090,4784,154
29,MO,63501,7716,342365,219493,17894
29,MO,63530,399,14450,10278,230
29,MO,63531,212,6349,3786,397
29,MO,63532,596,18718,14438,828
29,MO,63533,324,10452,8062,294
29,MO,63534,344,12028,8211,65
29,MO,63536,325,8555,6243,593
29,MO,63537,765,26195,16131,704
29,MO,63538,108,3411,2243,69
29,MO,63539,103,3705,1769,245
29,MO,63541,162,4690,3175,84
29,MO,63543,149,3601,1990,158
29,MO,63544,313,9961,7420,185
29,MO,63545,443,15299,11145,348
29,MO,63546,652,22591,16151,1132
29,MO,63547,185,5279,3639,9
29,MO,63548,554,18822,13011,816
29,MO,63549,1037,38341,24892,1570
29,MO,63551,137,3885,2921,65
29,MO,63552,3621,147448,100435,5169
29,MO,63555,1384,54012,31848,3534
29,MO,63556,1627,54676,43340,1760
29,MO,63557,118,3903,2330,130
29,MO,63558,321,11071,7426,275
29,MO,63559,561,18250,14329,352
29,MO,63561,494,15531,11475,410
29,MO,63563,223,6160,1856,604
29,MO,63565,1602,56633,37951,3124
29,MO,63601,6705,224211,177776,4019
29,MO,63620,525,16499,12433,578
29,MO,63621,510,18862,13056,120
29,MO,63622,342,13913,9053,227
29,MO,63623,321,11123,8394,275
29,MO,63624,1361,44906,33465,696
29,MO,63625,146,5069,3668,106
29,MO,63626,383,15476,12387,268
29,MO,63627,1249,57381,44927,1030
29,MO,63628,5476,223507,159788,5349
29,MO,63629,486,15182,12940,470
29,MO,63630,1570,48722,39871,997
29,MO,63631,327,12963,8720,170
29,MO,63633,231,6164,4773,269
29,MO,63636,217,6199,4495,16
29,MO,63637,496,16147,12459,195
29,MO,63638,1085,42389,34829,830
29,MO,63640,10373,477195,328336,15161
29,MO,63645,4583,169045,123396,5825
29,MO,63648,573,19843,15573,320
29,MO,63650,1600,54980,39706,1221
29,MO,63653,434,11686,9613,125
29,MO,63654,276,9757,6943,139
29,MO,63655,585,19464,14716,355
29,MO,63656,179,5652,4443,28
29,MO,63660,1160,35123,28366,528
29,MO,63662,499,17380,13308,590
29,MO,63664,3307,111573,86974,2426
29,MO,63670,5218,240124,177120,3435
29,MO,63673,1020,41928,32186,1011
29,MO,63701,15591,911338,610292,34637
29,MO,63703,3403,116068,68849,3385
29,MO,63730,1376,57342,36787,1856
29,MO,63732,393,17313,13781,554
29,MO,63735,322,10057,8019,39
29,MO,63736,1377,62924,46874,1876
29,MO,63739,210,10197,7413,218
29,MO,63740,2051,81455,63991,1456
29,MO,63747,178,7951,5860,131
29,MO,63748,442,18869,13298,299
29,MO,63751,442,13774,10085,471
29,MO,63755,11453,603926,450182,20957
29,MO,63760,283,12248,10061,128
29,MO,63764,2316,84056,61933,2852
29,MO,63766,568,24657,18249,778
29,MO,63769,658,29007,21507,741
29,MO,63771,1231,50530,37269,1384
29,MO,63775,7506,319900,243080,9056
29,MO,63780,2803,118572,93976,2265
29,MO,63781,539,19810,15438,654
29,MO,63785,423,18952,14076,288
29,MO,63787,272,8208,5993,328
29,MO,63801,10248,484321,304358,18724
29,MO,63821,289,9124,6542,249
29,MO,63822,1163,44658,29392,1903
29,MO,63823,507,18422,12728,422
29,MO,63825,1746,66662,47495,2150
29,MO,63827,228,8716,6328,164
29,MO,63829,419,13136,9008,244
29,MO,63830,2839,104088,75590,4422
29,MO,63834,2356,93429,54586,3254
29,MO,63837,624,18304,13595,563
29,MO,63841,5768,256283,175442,12111
29,MO,63845,2259,83570,60422,2600
29,MO,63846,588,22330,15003,775
29,MO,63848,520,19331,13477,259
29,MO,63851,1669,51778,38531,1288
29,MO,63852,531,17281,12860,345
29,MO,63855,425,18690,11684,140
29,MO,63857,5002,202029,138657,9767
29,MO,63862,632,18926,14154,179
29,MO,63863,2412,80194,56040,3217
29,MO,63867,432,16474,11338,256
29,MO,63869,1491,65479,44333,2150
29,MO,63870,377,12901,8743,253
29,MO,63873,1947,81943,57091,2786
29,MO,63876,812,36370,21533,670
29,MO,63877,1344,58343,40523,1038
29,MO,63879,299,37713,8076,63
29,MO,63901,13479,543083,370701,25540
29,MO,63932,498,15210,11363,208
29,MO,63933,1426,51189,36303,1403
29,MO,63935,3685,121461,85243,6084
29,MO,63936,326,15915,8415,214
29,MO,63937,1026,34077,25724,1215
29,MO,63939,557,18490,14033,707
29,MO,63940,527,17921,12104,198
